0.67617 0.02397 0.01994 0.02040 0.05857 0.03979 0.02210 0.03045 0.02546 0.02569 0.02464 0.02839 0.03120 0.03141 0.03068 0.03185 0.03078 0.05820 0.03037 0.03550 0.04155 0.02780 0.03483 0.04011 0.03699 0.05933 0.04034 0.04416 0.06098 0.04403 0.05021 0.04080 0.05761 0.05120 0.04913 0.04365 0.04896 0.05391 0.06327 0.08179 0.06831 0.06533 0.05721 0.06219 0.07514 0.06858 0.06827 0.07183 0.06094 0.07867 0.06962 0.07024 0.05770 0.06140 0.05569 0.07260 0.07731 0.07339 0.07411 0.08472 0.07209 0.09549 0.07757 0.10197 0.05666 0.06505 0.08149 0.08581 0.07179 0.06898 0.09672 0.07033 0.07839 0.09620 0.07720 0.07386 0.07298 0.07722 0.08756 0.08498 0.09588 0.06583 0.08573 0.08735 0.10794 0.07479 0.08565 0.06999 0.10295 0.10647 0.08590 0.11544 0.08952 0.07113 0.09569 0.10183 0.08054 0.05991 0.08769 0.09023
2.04177 0.03684 0.03640 0.05419 0.03325 0.03470 0.03768 0.03662 0.03458 0.03611 0.03929 0.06077 0.04057 0.03949 0.04407 0.05223 0.08756 0.04276 0.04076 0.05537 0.04947 0.06044 0.08493 0.05687 0.05569 0.05654 0.05751 0.05915 0.06420 0.05825 0.08401 0.07426 0.06518 0.06863 0.07277 0.06388 0.08630 0.06861 0.07498 0.06975 0.07343 0.07241 0.08351 0.07745 0.07518 0.09505 0.07136 0.07825 0.09807 0.09447 0.09379 0.09281 0.10604 0.07690 0.08737 0.08791 0.09989 0.08275 0.08943 0.10068 0.08870 0.09239 0.11124 0.09882 0.10227 0.09485 0.13133 0.09899 0.10387 0.09895 0.11821 0.11575 0.09765 0.09556 0.11927 0.09982 0.14090 0.12810 0.16172 0.08920 0.11295 0.13423 0.11851 0.12067 0.10768 0.10560 0.12730 0.12290 0.12967 0.13727 0.12345 0.13081 0.14922 0.13849 0.14330 0.12064 0.13953 0.18490 0.15704 0.12319
1.60222 0.03741 0.03469 0.04720 0.03834 0.03806 0.05466 0.03725 0.05784 0.03932 0.03899 0.04962 0.04026 0.04824 0.04087 0.04958 0.05049 0.04636 0.05132 0.04722 0.04943 0.04675 0.07275 0.07473 0.06996 0.07741 0.05644 0.07599 0.06445 0.06581 0.07608 0.07007 0.07416 0.07159 0.07796 0.11848 0.08231 0.07235 0.07671 0.07777 0.09211 0.07818 0.06866 0.09108 0.08593 0.09963 0.08963 0.08850 0.10497 0.09152 0.08186 0.08933 0.09320 0.08437 0.09961 0.08408 0.08779 0.08619 0.08460 0.09843 0.09763 0.07865 0.08264 0.09307 0.08378 0.09156 0.09322 0.10348 0.08734 0.09914 0.08426 0.09239 0.08496 0.08858 0.09115 0.08798 0.09068 0.08697 0.08682 0.08679 0.09855 0.10697 0.09931 0.09609 0.08775 0.08475 0.08265 0.09542 0.08928 0.07925 0.09960 0.09745 0.11348 0.09438 0.09039 0.09322 0.10667 0.08876 0.09800 0.10664
1.04919 0.06082 0.03454 0.03471 0.05273 0.06387 0.06203 0.03992 0.04092 0.05298 0.07032 0.04709 0.04323 0.04265 0.04957 0.04708 0.04859 0.05536 0.06577 0.05541 0.05505 0.05844 0.05962 0.07657 0.07160 0.05127 0.07111 0.05674 0.06519 0.06453 0.07132 0.06618 0.12916 0.09896 0.12132 0.10678 0.09473 0.08146 0.07945 0.09973 0.09464 0.09322 0.09437 0.09465 0.09742 0.09595 0.10546 0.09618 0.09505 0.09839 0.11150 0.09416 0.10259 0.10832 0.11247 0.10240 0.09912 0.11201 0.10365 0.11405 0.09934 0.10836 0.10812 0.09113 0.11556 0.10439 0.08326 0.10252 0.12811 0.10515 0.12355 0.09991 0.11108 0.11719 0.07818 0.11534 0.10914 0.10342 0.11040 0.12523 0.12477 0.11630 0.09094 0.10931 0.15409 0.11030 0.12835 0.12364 0.11056 0.12678 0.09764 0.13071 0.14682 0.14544 0.12875 0.12908 0.13281 0.13025 0.13461 0.12015
1.44931 0.02478 0.02118 0.02084 0.02420 0.02339 0.02419 0.02269 0.02291 0.06170 0.03988 0.02864 0.02546 0.02683 0.02742 0.02640 0.03144 0.03251 0.03045 0.02962 0.03271 0.06086 0.03219 0.03636 0.07242 0.03378 0.03651 0.02954 0.03627 0.03932 0.04061 0.04511 0.03945 0.04500 0.05206 0.04759 0.05104 0.05426 0.05120 0.05487 0.04986 0.05477 0.04911 0.05750 0.06117 0.07146 0.05272 0.06126 0.06050 0.05920 0.06072 0.06162 0.05612 0.06039 0.05543 0.06716 0.05660 0.05537 0.05935 0.05176 0.05943 0.06442 0.06379 0.06772 0.06299 0.06509 0.04749 0.06097 0.06328 0.06229 0.06015 0.05834 0.05853 0.05280 0.06053 0.05813 0.05987 0.07099 0.06900 0.05717 0.05685 0.07426 0.06914 0.06281 0.06435 0.05961 0.06991 0.06057 0.06902 0.06759 0.06033 0.06246 0.06159 0.07129 0.08354 0.06049 0.07405 0.07215 0.07292 0.07427
